ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0,0,0.0
Box1,0,1,0,0,1,1,0.1934344822012208,0.0312268961655784,0.0,0,0,20.298576510539377
Box2,0,1,0,0,1,1,0.2012882187889439,0.1555387719808291,0.0,0,0,18.435692021092407
Box3,0,1,0,0,1,1,0.1840827105189921,0.2472755146275963,0.0,0,0,44.75259662324038
Box4,0,1,0,0,0,1,0.2786894813366027,0.0440678670824207,0.0,0,0,-19.818853542873555
Box5,0,1,0,0,1,1,0.2785711708777167,0.1339103779629106,0.0,0,0,31.929776006327373
Box6,0,1,0,0,0,1,0.3208252286937907,0.2554907684366699,0.0,0,0,-3.649799764897729
Box7,0,1,0,0,1,1,0.3959930596316013,0.0566496649443422,0.0,0,0,-31.50168494620169
Box8,0,1,0,0,0,1,0.4049286935423291,0.1353362561792235,0.0,0,0,40.30816476598376
Box9,0,1,0,0,0,1,0.4057273757223884,0.2391539241923821,0.0,0,0,22.325281821632004
Box_Bw1,0,1,0,0,1,1,-0.2,-0.1,0.0,0,0,0.0
Box_Bw2,0,1,0,0,1,1,-0.2,-0.2,0.0,0,0,0.0
Box_Bw3,0,1,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0,0,0.0
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0,0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0,0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0,0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0,0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0,0,0.0
Bowl6,1,0,0,0,0,1,0.0604110043228274,-0.3336065608460049,0.0,0,0,0.0
Bowl7,1,0,0,0,0,1,0.0,0.0,0.5,0,0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0,0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0,0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0,0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0,0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0,0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0,0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0,0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0,0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0,0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0,0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0,0,0.0
