ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.3039510233069002,0.2708749928578492,0.0,0.0,0.0,1.3701742059929458
Box2,0,1,0,0,0,1,0.300533025636621,0.1629062471739955,0.0,0.0,0.0,9.258760020887138
Box3,0,1,0,0,1,1,0.2925353349280211,0.0619333305118494,0.0,0.0,0.0,-5.0254065136577495
Box4,0,1,0,0,1,1,0.1893600603400458,0.23481110178834,0.0,0.0,0.0,-10.073247265392354
Box5,0,1,0,0,1,1,0.2181050390755017,0.1718395013889229,0.0,0.0,0.0,30.14312553160121
Box6,0,1,0,0,1,1,0.2006465390839536,0.0360011115418825,0.0,0.0,0.0,16.263869415762308
Box7,0,1,0,0,0,1,0.4197959542690404,0.2502913829224927,0.0,0.0,0.0,-33.39722565298769
Box8,0,1,0,0,0,1,0.4175316666492062,0.1541768835821196,0.0,0.0,0.0,-9.272226801083704
Box9,0,1,0,0,1,1,0.4035384604577184,0.0522279602633718,0.0,0.0,0.0,34.54705371303031
Box_Bw1,0,1,0,0,1,1,0.0198450466193398,-0.1684264903433691,0.0151997534233607,11.200180256054637,-21.362442742082067,32.50900009084688
Box_Bw2,0,1,0,0,0,1,0.0671224391745157,-0.2229191251680417,0.0698760545522703,109.0097942474813,-52.105871593722455,-12.586173268058133
Box_Bw3,0,1,0,0,1,1,0.0119303479271847,-0.1957081340427858,0.0698985947147062,-154.5255947477748,31.12308829767776,139.94472461455643
Box_Bw4,0,1,0,0,1,1,0.03279038341679927,-0.19454221747331246,0.08897365656318618,-158.41675291691146,-70.69257497866776,-124.83154386637634
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.0177973671335827,-0.1765379075422216,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.0103653802606912,-0.2010521972942294,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
