ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,1,1,0.3932031836012496,0.0375272260379714,0.0,0.0,0.0,-22.281493226785987
Box2,0,1,0,0,0,1,0.4060953141393255,0.1313229827893276,0.0,0.0,0.0,-6.437846746228516
Box3,0,1,0,0,0,1,0.4139991928714904,0.2659091391946994,0.0,0.0,0.0,11.597945292274062
Box4,0,1,0,0,1,1,0.3117799913963763,0.0290622096900765,0.0,0.0,0.0,-37.27150353088681
Box5,0,1,0,0,0,1,0.3090427403541027,0.1450670166033445,0.0,0.0,0.0,8.983642743503289
Box6,0,1,0,0,0,1,0.2774601272419513,0.2314911859779673,0.0,0.0,0.0,33.76042898346297
Box7,0,1,0,0,1,1,0.202794920951877,0.0467355112163799,0.0,0.0,0.0,-37.99651101352912
Box8,0,1,0,0,1,1,0.2209159132247699,0.1730805566008781,0.0,0.0,0.0,34.79287190727902
Box9,0,1,0,0,0,1,0.2213151441249261,0.2594980084782701,0.0,0.0,0.0,-4.308182656353637
Box_Bw1,0,1,0,0,0,1,0.2302658709190023,-0.2749825852135203,0.0899023294152368,178.77383692859968,64.89366822770543,48.1553769262284
Box_Bw2,0,1,0,0,1,1,0.2224396403356605,-0.1989963435757761,0.0495027716884124,102.64874983510174,85.25904339345561,60.216651818436304
Box_Bw3,0,1,0,0,0,1,0.1987002257736708,-0.2168153852514547,0.093619870997107,28.482529671008365,-136.57038429226554,151.7675301297411
Box_Bw4,0,1,0,0,1,1,0.2053801414590355,-0.1897058001497335,0.0065980475132575,6.354723584301098,-132.30547988630886,7.95735107744963
Box_Bw5,0,1,0,0,0,1,0.1975482337154202,-0.2389453844494371,0.0010559197270053,-97.9854679246686,-174.55627270203698,50.93883538580374
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,-0.1,-0.4,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.1809927890999018,-0.2293145025357589,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
