0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.541027853528819103e-02,-2.112339210417456536e-01,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.039194018934178843e-02
-6.541027853528819103e-02,-2.112339210417456536e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.039194018934178843e-02
-1.097355912578739656e-01,-1.232467364775455126e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.643987761579538187e-01
-1.097355912578739656e-01,-1.232467364775455126e-01,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.643987761579538187e-01
-1.097355912578739656e-01,-1.232467364775455126e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.643987761579538187e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
