ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,1,1,0.3194491136959328,0.1402316863417073,0.0,0.0,0.0,43.762953463013005
Box2,0,1,0,0,1,1,0.2975933070143508,0.0445072999671721,0.0,0.0,0.0,-9.88189030307482
Box3,0,1,0,0,1,1,0.3028212509602602,0.2258126516801905,0.0,0.0,0.0,4.576614320237312
Box4,0,1,0,0,1,1,0.4217558336474322,0.1739838401278299,0.0,0.0,0.0,27.13074219633233
Box5,0,1,0,0,1,1,0.4023310109556449,0.0514413190760809,0.0,0.0,0.0,28.366767077910268
Box6,0,1,0,0,1,1,0.4005471302900348,0.2540363255955206,0.0,0.0,0.0,-38.506733361015705
Box7,0,1,0,0,1,1,0.2051146391753028,0.1745977598149371,0.0,0.0,0.0,-25.859018249113472
Box8,0,1,0,0,0,1,0.2231048264097945,0.0356060512928154,0.0,0.0,0.0,31.67129716668232
Box9,0,1,0,0,1,1,0.2202333287866067,0.2715705021042846,0.0,0.0,0.0,40.442410385074425
Box_Bw1,0,1,0,0,0,1,0.25487443434074014,-0.32945962253540695,0.0911292692027145,142.2382289109256,147.2764687667692,-141.3373566050012
Box_Bw2,0,1,0,0,1,1,0.24354055149821216,-0.33307653022300326,0.08750572676580631,-49.4293962356102,-110.80065698685797,157.35031563017907
Box_Bw3,0,1,0,0,0,1,0.3060938844950591,-0.41964200969704923,0.09408962506283007,166.79172235628465,-130.0425353320804,171.01225650309806
Box_Bw4,0,1,0,0,0,1,0.27312240423083234,-0.41683899659753265,0.05363038228226711,-108.92982299387671,85.54486892077273,-39.832451059341196
Box_Bw5,0,1,0,0,0,1,0.26398051655641774,-0.3541948113884085,0.0889385012568742,161.0101974896188,-54.90428262522144,-92.4961348723772
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.2922865536676353,-0.3707524917784644,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
