ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box2,0,1,0,0,1,1,0.0,0.0,0.5,0.0,0.0,0.0
Box3,0,1,0,0,1,1,0.0,0.0,0.5,0.0,0.0,0.0
Box4,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box5,0,1,0,0,0,1,0.2752563616721477,0.2505364337681715,0.0,0.0,0.0,-4.504893569757151
Box6,0,1,0,0,1,1,0.2945725601151568,0.030657054778591,0.0,0.0,0.0,-40.35557276438467
Box7,0,1,0,0,0,1,0.2021895289111402,0.1747127286731014,0.0,0.0,0.0,-34.25244675790534
Box8,0,1,0,0,1,1,0.2069473538502748,0.2371772102284827,0.0,0.0,0.0,-10.326147355202572
Box9,0,1,0,0,0,1,0.2207294962849419,0.0356715963063628,0.0,0.0,0.0,-6.169834762836132
Box_Bw1,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box_Bw2,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box_Bw3,0,1,0,0,1,1,0.0,0.0,0.5,0.0,0.0,0.0
Box_Bw4,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.1956192320826958,-0.3750894274080162,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
