ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,1,1,0.0820152308500812,-0.2334504627962191,0.0375883566884717,158.30975381847952,-9.644780048879513,170.10661133869542
Box2,0,1,0,0,0,1,0.0806352075823997,-0.2941267639993778,0.053244034928087,-101.4279665649336,17.44664377631139,88.678020241951
Box3,0,1,0,0,0,1,0.1276167079583478,-0.3045554064633656,0.0934219666127847,8.345722752160839,68.64400215213377,18.17645798694593
Box4,0,1,0,0,1,1,0.0874883419551115,-0.2821874282058773,0.0999266127872389,-137.27887202853958,70.82665797451591,98.69749533137268
Box5,0,1,0,0,1,1,0.3988718392890906,0.0457478272056908,0.0,0.0,0.0,-35.24446193707654
Box6,0,1,0,0,1,1,0.4220342047059427,0.1513774061884704,0.0,0.0,0.0,-17.292288088516568
Box7,0,1,0,0,1,1,0.3088126522979819,0.2277578155284219,0.0,0.0,0.0,-22.873309902325296
Box8,0,1,0,0,0,1,0.2834725785332298,0.0711179919797027,0.0,0.0,0.0,-23.29182069568236
Box9,0,1,0,0,1,1,0.3043549556692904,0.1267879655462818,0.0,0.0,0.0,12.132160078600188
Box_Bw1,0,1,0,0,1,1,0.1204270111983887,-0.2916412056640071,0.0024790525472782,-3.691812716061719,73.24837605466601,48.63879590134749
Box_Bw2,0,1,0,0,0,1,0.1203708917728549,-0.223828298216185,0.0518408670360471,165.13037838183186,-150.6693197618872,-175.73015095751654
Box_Bw3,0,1,0,0,1,1,0.1168242398412688,-0.259676497361142,0.0766291975955176,54.23348780254781,59.67577562519173,175.46743996841496
Box_Bw4,0,1,0,0,1,1,0.0815654834588438,-0.2977339719953868,0.030217522803764,15.540077619096849,-58.84530936827913,27.361867211990443
Box_Bw5,0,1,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,-0.1,-0.4,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.1069248491912835,-0.2729658902970702,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
