ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,1,1,0.2184090905626207,-0.32126873020872954,0.05069536145341172,-107.45381980971179,154.6824161502912,118.59722116802567
Box2,0,1,0,0,1,1,0.15931736932733231,-0.342438214185007,0.09012515481706479,-29.462164094084216,105.52048336201347,-157.7544634994537
Box3,0,1,0,0,0,1,0.21344619902913853,-0.39764638655108214,0.08771636960588769,-128.81386582240356,167.85973184731677,-19.101037899908277
Box4,0,1,0,0,1,1,0.2036098205570269,0.1656466140861066,0.0,0.0,0.0,4.039438023408692
Box5,0,1,0,0,1,1,0.2099544274170025,0.0409125324254175,0.0,0.0,0.0,18.93508321287801
Box6,0,1,0,0,1,1,0.2112759659568842,0.249781213838964,0.0,0.0,0.0,-9.141010132981576
Box7,0,1,0,0,1,1,0.3067662560267905,0.1714265836719841,0.0,0.0,0.0,-19.83409859019848
Box8,0,1,0,0,0,1,0.3080750590057797,0.0258905718414222,0.0,0.0,0.0,-37.6504456156864
Box9,0,1,0,0,1,1,0.2786482636149042,0.2369617236736523,0.0,0.0,0.0,32.061565067385445
Box_Bw1,0,1,0,0,0,1,0.22417850248718685,-0.38928925472105275,0.0640216417747973,-38.69073606797613,18.103132590716086,-140.0888229281831
Box_Bw2,0,1,0,0,0,1,0.18961796403846848,-0.36407654541125006,0.04020919933603837,-123.91983822223497,13.979820695273872,-132.92237016851598
Box_Bw3,0,1,0,0,1,1,0.17762140333580703,-0.32355260615689374,0.045763669123900896,147.08238652460471,-43.20159275371847,97.63675800149827
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.19545064425869,-0.3616101495360145,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
