ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,1,1,0.1620323082006519,-0.3605598060622035,0.0092832443269483,31.2286161646716,156.77391861171265,127.90786974730906
Box2,0,1,0,0,0,1,0.1641742835651483,-0.4432627588819,0.0965167954701427,105.15857198588655,-72.49466923330763,167.3729902579425
Box3,0,1,0,0,0,1,0.1782631055963199,-0.4305422099311942,0.004244004376662,17.35527764303103,41.8167512281841,72.32099256295038
Box4,0,1,0,0,1,1,0.191081475489612,-0.372688046961802,0.0699706377351086,-11.098171991847977,164.15731030915646,-11.891375040658488
Box5,0,1,0,0,0,1,0.2153488232417428,0.0729877444130512,0.0,0.0,0.0,-33.573186001262115
Box6,0,1,0,0,1,1,0.2171913208139749,0.1526495129614619,0.0,0.0,0.0,-14.559592678153692
Box7,0,1,0,0,1,1,0.3048195019331834,0.2737248727082735,0.0,0.0,0.0,-32.37136457701055
Box8,0,1,0,0,0,1,0.3093425508803029,0.050568402167947,0.0,0.0,0.0,-10.696044203423789
Box9,0,1,0,0,0,1,0.3003702642834824,0.1320301736391904,0.0,0.0,0.0,-41.7959848531343
Box_Bw1,0,1,0,0,0,1,0.2063155299585842,-0.3892539789425538,0.088088783895087,68.93847659003163,-14.615062488263987,-115.72850552968085
Box_Bw2,0,1,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Box_Bw3,0,1,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Box_Bw4,0,1,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Box_Bw5,0,1,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,0.0,0.0,0.5,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.1776488256376902,-0.4001310753255321,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.2067470680779979,-0.3378313957948686,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
