ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.2136797437567304,0.0601274923846375,0.0,0.0,0.0,-4.734025886955244
Box2,0,1,0,0,0,1,0.2083970567158919,0.15095143001571,0.0,0.0,0.0,-6.108434235017498
Box3,0,1,0,0,0,1,0.2157988860151037,0.236236900340256,0.0,0.0,0.0,-16.944977004732788
Box4,0,1,0,0,1,1,0.402206709249568,0.0386179398942031,0.0,0.0,0.0,-5.731888008681501
Box5,0,1,0,0,0,1,0.4124289064470567,0.1254232964478398,0.0,0.0,0.0,-17.69390690562793
Box6,0,1,0,0,0,1,0.4106079868107311,0.2684933745568016,0.0,0.0,0.0,27.707582674874715
Box7,0,1,0,0,0,1,0.3058129035638698,0.0616037992514743,0.0,0.0,0.0,-18.20766861034588
Box8,0,1,0,0,0,1,0.2857652168764553,0.1533396118345903,0.0,0.0,0.0,-4.0245076915573605
Box9,0,1,0,0,0,1,0.3082749296015672,0.2695393858410763,0.0,0.0,0.0,17.141479265205383
Box_Bw1,0,1,0,0,1,1,0.2078510341385229,-0.3709011332044728,0.0848456603922869,55.923227190525296,103.41446761841678,-56.915055193188095
Box_Bw2,0,1,0,0,1,1,0.1961840086014626,-0.3846618484172168,0.0301612723226356,114.22562910033712,130.88263875685425,7.868316452781812
Box_Bw3,0,1,0,0,0,1,0.261567973839874,-0.3594657455721732,0.021370337212574,81.96332527420901,-30.553143864691208,-154.43880658577046
Box_Bw4,0,1,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.2397702255888112,-0.3640524369350017,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.0179118192161396,-0.4106031668564551,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
