ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.1798881657158768,-0.226917906014119,0.0344577346563248,87.39763692763182,54.29393452205994,112.35457334994572
Box2,0,1,0,0,0,1,0.2097208546293535,-0.2234719089154783,0.0118040341687489,-74.65616568839172,-161.38871038088948,-165.6216122382979
Box3,0,1,0,0,1,1,0.3181952529953679,0.0262563598173537,0.0,0.0,0.0,-10.17786559802721
Box4,0,1,0,0,0,1,0.3977242722375144,0.1352161759925857,0.0,0.0,0.0,-14.60070725338898
Box5,0,1,0,0,0,1,0.4158340434203292,0.2505878256295239,0.0,0.0,0.0,44.27195987488194
Box6,0,1,0,0,1,1,0.4065592550875985,0.0718042067103052,0.0,0.0,0.0,11.41096073277015
Box7,0,1,0,0,0,1,0.2245722684035939,0.1503893090769155,0.0,0.0,0.0,13.703444882442676
Box8,0,1,0,0,1,1,0.1963675230128147,0.2417024010595232,0.0,0.0,0.0,5.576531500507947
Box9,0,1,0,0,1,1,0.2054874968840275,0.07294571814832,0.0,0.0,0.0,-23.237110765563223
Box_Bw1,0,1,0,0,1,1,0.2654349040496829,-0.2723662520181482,0.0372855832514676,70.78584304159983,-108.99752421220524,-113.17575049963918
Box_Bw2,0,1,0,0,0,1,0.1877087009470323,-0.2546056041678144,0.0508901891907274,167.1255349113339,132.41514829352582,59.626869949448405
Box_Bw3,0,1,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Box_Bw5,0,1,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,-0.1,-0.4,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.216203970197742,-0.2488898367408107,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
