0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.119730715701426016e-02,-8.518182448819448804e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.106656879590093068e-01
-5.119730715701426016e-02,-8.518182448819448804e-02,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.106656879590093068e-01
-5.119730715701426016e-02,-8.518182448819448804e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.106656879590093068e-01
-9.345077211529806416e-02,1.023733082146218026e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.504514356967734168e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.119730715701426016e-02,-8.518182448819448804e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.106656879590093068e-01
-9.345077211529806416e-02,1.023733082146218026e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.504514356967734168e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
