ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0,0,0.0
Box1,0,1,0,0,0,1,0.3797510321204583,0.15659000448923382,0.0,0,0,-29.3238752430253
Box2,0,1,0,0,1,1,0.4083932426470447,0.0379331157711417,0.0,0,0,19.536503510845378
Box3,0,1,0,0,0,1,0.4189444316008965,0.26296168741803105,0.0,0,0,12.247165614953985
Box4,0,1,0,0,0,1,0.2954172171305793,0.025799993175539056,0.04,0,0,-37.86836718438228
Box5,0,1,0,0,1,1,0.2954172171305793,0.025799993175539056,0.0,0,0,-37.86836718438228
Box6,0,1,0,0,0,1,0.3071145546888379,0.24333934044884425,0.0,0,0,-5.360071298362477
Box7,0,1,0,0,0,1,0.198392025082518,0.16407624894698214,0.0,0,0,-36.76993239794278
Box8,0,1,0,0,1,1,0.18858730297661833,0.07202299653064051,0.0,0,0,18.300019621593165
Box9,0,1,0,0,1,1,0.20702190414133806,0.27260780530134027,0.0,0,0,42.68450618017519
Box_Bw1,0,1,0,0,0,1,-0.2,-0.1,0.0,0,0,0.0
Box_Bw2,0,1,0,0,1,1,-0.2,-0.2,0.0,0,0,0.0
Box_Bw3,0,1,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0,0,0.0
Box_Bw5,0,1,0,0,0,1,-0.2,-0.5,0.0,0,0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0,0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0,0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0,0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0,0,0.0
Bowl6,1,0,0,0,0,1,-0.1,-0.4,0.0,0,0,0.0
Bowl7,1,0,0,0,0,1,-0.1,-0.5,0.0,0,0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0,0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0,0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0,0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0,0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0,0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0,0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0,0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0,0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0,0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0,0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0,0,0.0
