ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.0408550590522757,-0.3872130501743019,0.0262738950013802,72.1083777880857,24.01329454918792,-169.75241833867284
Box2,0,1,0,0,1,1,-0.0167054091294976,-0.4012784608044177,0.013005628519028,20.277632125518156,27.668859035493934,-148.9898121426697
Box3,0,1,0,0,1,1,0.010581444251044,-0.42532200511599,0.0669262143212772,-174.8245605813458,168.16522919661384,134.89765238874656
Box4,0,1,0,0,0,1,-0.0175737333904012,-0.3855946148425798,0.0078946622676716,173.28043196647553,109.05948731044094,-130.00301195991017
Box5,0,1,0,0,1,1,0.3170301218824336,0.0710328807756998,0.0,0.0,0.0,13.85561408736011
Box6,0,1,0,0,1,1,0.2975889827422336,0.2458213936383308,0.0,0.0,0.0,-5.844170958392411
Box7,0,1,0,0,1,1,0.1873526825888542,0.167341200987747,0.0,0.0,0.0,-43.80276216579562
Box8,0,1,0,0,0,1,0.2218139356727897,0.0317985569749377,0.0,0.0,0.0,-26.791963557581017
Box9,0,1,0,0,1,1,0.214933349882921,0.237056652937099,0.0,0.0,0.0,-14.88546492866852
Box_Bw1,0,1,0,0,1,1,-0.0247585179180855,-0.3977445390402612,0.0462475409580549,-23.775314306904107,-115.95190795076012,164.20729393103687
Box_Bw2,0,1,0,0,1,1,-0.0130749687821732,-0.3756045122464039,0.0090278945541147,-161.44536737510313,-68.52633708190571,165.56658982757193
Box_Bw3,0,1,0,0,1,1,0.0616244390783084,-0.4168138813138491,0.0286151781264017,77.15303570813842,-160.0469454794486,102.59842116118632
Box_Bw4,0,1,0,0,1,1,0.0656760229389489,-0.4577694909485849,0.0705899240161822,15.652947060317215,-5.845815453656286,-48.81272489604146
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,-0.1,-0.4,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.0239381383289261,-0.4142598370744338,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
