ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0
Box1,0,1,0,0,0,1,0.1198762152232708,-0.4060190464240933,0.0540835449655925,-18.48328799564661,101.51197825520262,175.33818048943272
Box2,0,1,0,0,1,1,0.0,0.0,0.5,0.0,0.0,0.0
Box3,0,1,0,0,1,1,0.4159686391003694,0.2377632463054109,0.0,0.0,0.0,-13.915637717004303
Box4,0,1,0,0,0,1,0.2885048337905943,0.1649175546176135,0.0,0.0,0.0,17.232772621791312
Box5,0,1,0,0,1,1,0.3170301218824336,0.0710328807756998,0.0,0.0,0.0,13.85561408736011
Box6,0,1,0,0,1,1,0.2975889827422336,0.2458213936383308,0.0,0.0,0.0,-5.844170958392411
Box7,0,1,0,0,1,1,0.1873526825888542,0.167341200987747,0.0,0.0,0.0,-43.80276216579562
Box8,0,1,0,0,0,1,0.2218139356727897,0.0317985569749377,0.0,0.0,0.0,-26.791963557581017
Box9,0,1,0,0,1,1,0.214933349882921,0.237056652937099,0.0,0.0,0.0,-14.88546492866852
Box_Bw1,0,1,0,0,1,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Box_Bw2,0,1,0,0,1,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Box_Bw3,0,1,0,0,1,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Box_Bw5,0,1,0,0,1,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0.0,0.0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0.0,0.0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0.0,0.0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0.0,0.0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0.0,0.0,0.0
Bowl6,1,0,0,0,0,1,0.1257755135615822,-0.3793500698887913,0.0,0.0,0.0,0.0
Bowl7,1,0,0,0,0,1,0.0239381383289261,-0.4142598370744338,0.0,0.0,0.0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0.0,0.0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0.0,0.0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0.0,0.0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0.0,0.0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0.0,0.0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0.0,0.0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0.0,0.0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0.0,0.0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0.0,0.0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0.0,0.0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0.0,0.0,0.0
