ID,Type_Bowl,Type_Box,Type_Robot,Type_Region,Property_V,Property_G,Position_x,Position_y,Position_z,Orientation_x,Orientation_y,Orientation_z
Robot_hand,0,0,1,0,0,0,0.0,0.0,0.5,0,0,0.0
Box1,0,1,0,0,0,1,0.4093494968888922,0.0575373251331802,0.0,0,0,-31.52901763801014
Box2,0,1,0,0,0,1,0.4212736068413246,0.258671277460426,0.0,0,0,-30.117527753081657
Box3,0,1,0,0,0,1,0.4074055358244987,0.1584591694014553,0.0,0,0,-27.43772552456264
Box4,0,1,0,0,0,1,0.3041019477381989,0.0747039775747094,0.0,0,0,-28.05641581068704
Box5,0,1,0,0,0,1,0.3153438464777207,0.267953477722666,0.0,0,0,-21.704492741897504
Box6,0,1,0,0,0,1,0.3169696063492977,0.1254819777597581,0.0,0,0,-5.05912568137434
Box7,0,1,0,0,1,1,0.2241226984358185,0.0601912629382056,0.0,0,0,-29.10051594104682
Box8,0,1,0,0,1,1,0.2068490856819638,0.2261841137103054,0.0,0,0,32.83513492033073
Box9,0,1,0,0,1,1,0.2044327635366635,0.1653486883495468,0.0,0,0,-40.34472293148305
Box_Bw1,0,1,0,0,0,1,-0.2,-0.1,0.0,0,0,0.0
Box_Bw2,0,1,0,0,1,1,-0.2,-0.2,0.0,0,0,0.0
Box_Bw3,0,1,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Box_Bw4,0,1,0,0,1,1,-0.2,-0.4,0.0,0,0,0.0
Box_Bw5,0,1,0,0,0,1,-0.2,-0.5,0.0,0,0,0.0
Bowl1,1,0,0,0,0,1,-0.2,-0.1,0.0,0,0,0.0
Bowl2,1,0,0,0,0,1,-0.2,-0.2,0.0,0,0,0.0
Bowl3,1,0,0,0,0,1,-0.2,-0.3,0.0,0,0,0.0
Bowl4,1,0,0,0,0,1,-0.2,-0.4,0.0,0,0,0.0
Bowl5,1,0,0,0,0,1,-0.2,-0.5,0.0,0,0,0.0
Bowl6,1,0,0,0,0,1,0.0186136605472699,-0.3279692141666843,0.0,0,0,0.0
Bowl7,1,0,0,0,0,1,0.19687415720101176,-0.42176952597245765,0.0,0,0,0.0
Region_Bw1,0,0,0,1,0,0,-0.2,-0.1,0.0,0,0,0.0
Region_Bw2,0,0,0,1,0,0,-0.2,-0.2,0.0,0,0,0.0
Region_Bw3,0,0,0,1,0,0,-0.2,-0.3,0.0,0,0,0.0
Region_Bw4,0,0,0,1,0,0,-0.2,-0.4,0.0,0,0,0.0
Region_Bw5,0,0,0,1,0,0,-0.2,-0.5,0.0,0,0,0.0
Region_Bw6,0,0,0,1,0,0,-0.1,-0.4,0.0,0,0,0.0
Region_Bw7,0,0,0,1,0,0,-0.1,-0.5,0.0,0,0,0.0
Region_Stack,0,0,0,1,0,0,0.15,0.3,0.0,0,0,0.0
Region_Pour,0,0,0,1,0,0,0.15,-0.3,0.0,0,0,0.0
Region_Free,0,0,0,1,0,0,0.15,0.0,0.0,0,0,0.0
Region_Clean,0,0,0,1,0,0,-0.15,0.45,0.0,0,0,0.0
